mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_99737,CC(C)C(CO)C(C)=O,1.71128,1.3397,1.03712,1.7175,81.95,-0.2386,-0.0137,0.225,1346.9657,0.202299,-425.448105,-425.436671,-425.435727,-425.484887,40.893
gdb_31357,CNc1cc(=O)cc[nH]1,3.70485,1.13215,0.87982,7.7245,81.04,-0.2007,0.001,0.2017,1282.8362,0.137979,-418.06047,-418.052019,-418.051074,-418.093839,31.528
gdb_109049,CCC1=CC2CC2CC1,3.40758,1.09641,0.9512,0.272,92.33,-0.2127,0.0273,0.24,1357.4812,0.207898,-351.170383,-351.161653,-351.160708,-351.203713,34.538
gdb_104556,[NH3+]CC1(CC(=O)[N-]1)C#N,2.56174,1.26451,1.01592,4.2724,70.39,-0.2642,0.0081,0.2723,1180.5791,0.124503,-434.091177,-434.082348,-434.081404,-434.124999,32.217
gdb_99465,COC(C#N)C(=O)C#C,2.42233,1.27085,0.9181,3.25,70.06,-0.2883,-0.0821,0.2062,1238.1388,0.096793,-436.645675,-436.636013,-436.635069,-436.681219,32.545
gdb_76200,CC1C(C)(C)C11COC1,2.11501,1.38452,1.16061,2.0546,85.99,-0.237,0.0684,0.3054,1240.2819,0.203836,-388.263067,-388.252954,-388.25201,-388.297545,37.737
gdb_129645,NC1=C(N)C(=N)ON=C1,2.36486,1.89867,1.05625,4.252,76.81,-0.1972,-0.0443,0.1529,1057.7262,0.114293,-450.115221,-450.107247,-450.106303,-450.147391,30.814
gdb_49267,C1CN=C(OC1=O)C=O,2.85791,1.39002,0.96586,4.338,65.74,-0.2755,-0.0869,0.1885,1136.9657,0.100682,-473.873977,-473.866306,-473.865361,-473.906793,27.472
gdb_109074,CCC1=CC2OCC1O2,3.60606,1.20571,1.1694,2.2276,75.66,-0.2356,0.006,0.2416,1152.833,0.160657,-423.021235,-423.013482,-423.012537,-423.053775,30.139
gdb_87218,CN1CC1(C)CN1CC1,2.84279,1.0755,0.98808,0.579,87.05,-0.2213,0.0912,0.3125,1362.3461,0.204353,-384.408363,-384.39837,-384.397426,-384.443384,37.286
gdb_107834,OCC12CC3C1N3CC2,3.28002,1.41846,1.24321,2.1281,77.51,-0.2334,0.0697,0.3031,1068.32,0.172848,-403.106977,-403.099221,-403.098277,-403.139063,31.003
gdb_35980,N#CC1COCCCO1,3.28462,1.17784,0.94257,4.6007,73.02,-0.2666,0.0168,0.2834,1229.3473,0.148815,-439.083597,-439.075299,-439.074355,-439.116781,30.81
gdb_13591,CC1CN1C(=O)CO,4.17172,1.3264,1.1253,4.1079,66.25,-0.2573,0.0006,0.2579,1076.244,0.140697,-400.998531,-400.989928,-400.988983,-401.031991,30.605
gdb_253,CC(O)CC#N,8.13877,2.09686,1.78822,4.9064,50.45,-0.2866,0.0348,0.3214,674.7315,0.106844,-286.508374,-286.501342,-286.500397,-286.539045,24.229
gdb_21270,COc1conc1O,3.52683,1.89633,1.24302,2.4967,56.32,-0.2306,0.0019,0.2326,905.0291,0.095334,-435.709031,-435.701904,-435.70096,-435.740576,25.835
gdb_103966,CCC1(C)OC2C(C)C12,2.42158,1.44091,1.12498,1.4417,85.39,-0.2305,0.0806,0.3111,1224.2552,0.204243,-388.259997,-388.250344,-388.2494,-388.293907,37.425
gdb_75276,CC1=CCC2C1CC2=O,2.85087,1.44569,1.14264,2.8649,81.32,-0.2376,-0.0177,0.2199,1122.0355,0.159459,-385.921928,-385.913845,-385.912901,-385.954711,31.239
gdb_73090,CC12COC=NC1CO2,2.55829,1.77649,1.37903,0.8357,71.21,-0.2452,0.0128,0.2579,983.569,0.148882,-439.079742,-439.072018,-439.071073,-439.111857,29.731
gdb_15897,COC1C(C)OC1=N,2.61918,2.07603,1.29041,1.8103,66.34,-0.2534,0.0171,0.2705,967.419,0.141031,-400.989054,-400.980619,-400.979675,-401.022167,29.973
gdb_29227,NC1=NC(=N)OC=C1O,3.23045,1.45637,1.00382,6.3151,70.92,-0.205,-0.0328,0.1722,1088.661,0.101016,-470.036584,-470.028126,-470.027182,-470.070162,30.81
gdb_2952,OCC1CCOC1,5.3206,1.8679,1.5951,1.7937,59.79,-0.2474,0.076,0.3234,805.2617,0.149763,-346.852204,-346.844984,-346.844039,-346.883995,25.963
gdb_53807,CC(=O)C(=O)C1CCC1,3.41453,1.03328,0.87603,0.3635,76.99,-0.236,-0.0805,0.1555,1370.9514,0.157054,-423.051091,-423.041416,-423.040471,-423.087493,33.76
gdb_19208,C1CC2COC1CO2,2.60714,2.56523,2.49379,1.1405,65.84,-0.2402,0.0766,0.3168,739.0754,0.15765,-384.947598,-384.941271,-384.940327,-384.977961,25.368
gdb_45802,O=C1CC=CC2CC2C1,2.27849,1.79992,1.24455,2.6341,81.1,-0.2329,-0.0156,0.2173,1056.5339,0.161174,-385.904771,-385.896903,-385.895959,-385.938028,30.499
gdb_89446,CC12CC(O)C1N=CO2,2.57561,1.74872,1.30198,2.2825,70.76,-0.2494,0.0043,0.2536,1007.6337,0.148235,-439.093877,-439.086008,-439.085064,-439.126054,30.832
gdb_92961,OC1CC=CC11COC1,2.80156,1.45521,1.2113,2.7925,76.11,-0.2443,0.0047,0.249,1081.8049,0.160032,-423.00752,-422.99942,-422.998476,-423.040489,31.147
gdb_69132,CC12CN1C(=O)C(=O)C2,2.83018,1.53562,1.15208,5.2374,69.8,-0.2418,-0.0869,0.1549,1059.6618,0.123209,-437.904559,-437.896565,-437.895621,-437.937305,30.114
gdb_62032,NC(=O)OCC(O)C=O,3.69816,0.77107,0.69045,3.9364,62.55,-0.2758,-0.0438,0.232,1569.1874,0.121803,-512.204942,-512.195179,-512.194235,-512.24135,33.711
gdb_24672,C1OC1C1=NC=NC=C1,4.65302,1.15579,0.98621,1.7582,73.68,-0.2556,-0.0448,0.2108,1149.6276,0.115131,-416.835239,-416.82828,-416.827336,-416.867195,25.89
gdb_80604,CC1C2OC(C1C)C2=O,2.79492,1.46051,1.23134,2.7168,74.74,-0.2478,-0.0134,0.2344,1087.1776,0.159077,-423.020094,-423.011838,-423.010894,-423.052698,31.926
gdb_84428,CC12CC1(C)C(O)C=C2,2.31908,1.66599,1.26444,1.6213,83.58,-0.234,0.0081,0.242,1100.9284,0.181894,-387.095319,-387.086249,-387.085305,-387.128273,35.743
gdb_117131,CCNC(=O)C(C)C=O,2.42174,1.04995,0.78782,1.4394,78.47,-0.2489,-0.0439,0.205,1503.3382,0.168216,-440.338566,-440.327847,-440.326902,-440.37595,36.89
gdb_76628,CC1C(N1C)C1(C)CN1,2.63647,1.1905,0.95497,2.7142,86.7,-0.2222,0.0845,0.3067,1359.1436,0.204534,-384.424245,-384.414011,-384.413067,-384.459091,38.134
gdb_79969,CN1C2C=CC(O)C12C,1.88958,1.86208,1.60923,2.2643,80.01,-0.2188,-0.0008,0.2181,1021.9735,0.169868,-403.119916,-403.110854,-403.10991,-403.152876,34.815
gdb_32318,c1c(c(=O)ocn1)CO,2.74212,1.4997,0.97533,1.731,66.73,-0.2563,-0.0629,0.1934,1113.201,0.101399,-473.873257,-473.865421,-473.864477,-473.906128,28.067
gdb_31416,CNc1cc[nH]c(=O)n1,2.94767,1.37671,0.94394,6.1188,76.97,-0.2231,-0.0231,0.2,1191.5792,0.126332,-434.146444,-434.137937,-434.136993,-434.181026,30.432
gdb_23114,ON=C1CCNC1C=O,2.02146,1.50882,0.93356,3.6661,72.58,-0.2319,-0.0258,0.2061,1223.2537,0.135458,-455.10577,-455.096936,-455.095992,-455.140448,31.767
gdb_45816,O=C1CC=CC2CCC12,2.48944,1.71513,1.20882,2.8858,80.65,-0.2306,-0.0143,0.2163,1063.9946,0.161338,-385.914076,-385.906479,-385.905535,-385.946446,29.823
gdb_80263,CC1C2CC(=O)C=CC12,2.59344,1.46968,1.34268,3.7195,82.16,-0.2331,-0.0482,0.1849,1061.2843,0.160455,-385.919234,-385.911145,-385.910201,-385.951904,31.345
gdb_102510,CCC(CO)C(O)C#C,1.74231,1.3229,0.8635,2.4089,80.36,-0.2579,0.0228,0.2807,1407.5548,0.179686,-424.183306,-424.172414,-424.17147,-424.219305,39.616
gdb_38523,C1C2OC3CCC=C1C23,2.91722,1.98067,1.43506,1.222,80.51,-0.2327,0.0095,0.2423,941.148,0.162055,-385.854089,-385.847435,-385.846491,-385.884749,28.108
gdb_26302,CC(O)C1=CNC(=O)O1,3.45904,1.06388,0.97286,3.7765,67.52,-0.2204,0.0168,0.2372,1238.4477,0.123794,-475.077494,-475.068804,-475.067859,-475.111276,31.778
gdb_1176,CCC(C)(N)C#N,3.87909,1.85138,1.72368,4.6215,64.23,-0.2604,0.0314,0.2918,828.7651,0.147352,-305.913756,-305.905222,-305.904277,-305.945951,30.976
gdb_35290,N#CC1OC1CC1CC1,3.34343,0.91277,0.82722,3.7307,76.76,-0.2848,-0.0025,0.2823,1423.5058,0.146923,-401.922544,-401.913745,-401.912801,-401.957235,31.889
gdb_88296,OC1CC1C(=O)C1CC1,3.87832,0.98144,0.91447,3.2287,79.51,-0.2391,-0.0246,0.2145,1340.9061,0.158841,-423.022066,-423.013463,-423.012519,-423.055944,32.779
gdb_78454,CC1C2CC1C1C2N1C,3.59554,1.26075,1.16614,1.0255,86.96,-0.2111,0.0995,0.3106,1186.643,0.195748,-367.156274,-367.148302,-367.147358,-367.188126,32.838
gdb_64973,C#CCC(=O)C1(CC1)O,3.86911,0.97053,0.83348,2.673,75.75,-0.2427,-0.019,0.2238,1365.949,0.131963,-421.790914,-421.7814,-421.780455,-421.825785,35.019
gdb_34836,C#CC1C2NC1C2C#N,3.56672,1.16678,0.97468,2.826,77.58,-0.2651,0.007,0.2721,1170.5401,0.112871,-379.56975,-379.562136,-379.561192,-379.601971,29.087
gdb_20641,Cc1cc(=O)cno1,3.99333,1.86837,1.28298,3.3545,64.33,-0.2476,-0.0648,0.1828,884.7583,0.095178,-398.602203,-398.595341,-398.594397,-398.633422,25.026
gdb_78338,CC1C2N1C(=O)C21CO1,2.91535,1.38695,1.06944,4.5288,70.81,-0.2492,-0.0303,0.2189,1131.2945,0.122739,-437.837017,-437.828985,-437.828041,-437.869605,29.905
gdb_107141,OCC12NC1C1(O)CC21,3.56517,1.13649,1.09523,1.4767,71.54,-0.2077,0.0578,0.2655,1165.7676,0.146675,-438.982987,-438.974619,-438.973675,-439.015605,32.947
gdb_7978,CC1OC(N)=NC1C,3.30224,1.8292,1.3303,1.5771,68.94,-0.2189,0.059,0.2779,963.2006,0.154768,-381.158262,-381.150079,-381.149135,-381.190627,31.002
gdb_47036,N=C1COC2CCC2O1,3.4557,1.44057,1.1384,3.1248,73.74,-0.2524,0.0226,0.275,1078.4301,0.149663,-439.080753,-439.073314,-439.07237,-439.112997,28.982
gdb_52160,O=CCCN1C2CCC12,4.13409,0.77964,0.74964,2.7875,80.58,-0.2433,-0.0214,0.2219,1559.9721,0.170124,-403.105069,-403.096223,-403.095279,-403.140048,32.35
gdb_8890,CCN(C)C(=O)NC,3.69239,1.31347,1.05184,3.5913,73.55,-0.2245,0.0693,0.2938,1190.6834,0.175786,-382.359014,-382.348614,-382.34767,-382.395295,35.142
gdb_83222,OC1C2OCC(C#N)C12,2.58532,1.64745,1.33245,4.948,67.57,-0.2548,0.0261,0.2809,979.6185,0.125313,-437.86951,-437.861792,-437.860848,-437.902104,29.021
gdb_64653,NC1(CC#N)C2CC1O2,3.46332,1.22478,1.09374,3.367,72.49,-0.2466,0.027,0.2736,1121.4095,0.135987,-417.941351,-417.933256,-417.932312,-417.974156,31.066
gdb_66357,CC1(CNCCO1)C#N,2.28244,1.48735,1.37847,2.6588,75.29,-0.2286,0.0217,0.2503,1073.5364,0.160625,-419.219444,-419.210875,-419.209931,-419.252237,32.876
gdb_22447,CCC(=NO)C(C)C=O,2.01079,1.15159,0.92483,2.1956,79.62,-0.2431,-0.0367,0.2065,1379.2755,0.16721,-440.261668,-440.250896,-440.249952,-440.298344,37.811
gdb_53442,CC#CC1COCC=C1,4.3854,0.81519,0.73056,1.3306,87.05,-0.2374,0.0169,0.2544,1587.27,0.159183,-385.869665,-385.860444,-385.8595,-385.907053,32.938
gdb_58167,CC(C)N(C)C(=N)C#N,2.92823,1.06563,0.91134,3.4276,84.02,-0.2357,-0.0379,0.1979,1353.7035,0.169479,-399.346408,-399.335862,-399.334918,-399.382335,37.416
gdb_51902,C1CC(C1)N=CNC=O,4.73233,0.69153,0.63029,1.8824,84.4,-0.2478,-0.0195,0.2283,1757.5131,0.159837,-419.226566,-419.217642,-419.216697,-419.261234,32.339
gdb_111479,COC1C2NC2CC1=O,2.77124,1.50955,1.10367,3.7918,72.24,-0.2236,-0.0197,0.2039,1116.56,0.147586,-439.069961,-439.061672,-439.060728,-439.10309,31.02
gdb_107012,CCC12CC1C(C)C2O,2.89196,1.21655,1.02658,1.3179,85.94,-0.2421,0.0709,0.313,1297.5157,0.204518,-388.271219,-388.261182,-388.260238,-388.30589,37.847
gdb_28328,c1c(cn2c1OCC2)N,4.7895,1.22506,0.99372,2.5017,76.71,-0.1636,0.0586,0.2222,1159.9274,0.138935,-418.027072,-418.019369,-418.018425,-418.059103,29.762
gdb_41541,C1CC2C1C1C3OC1C23,4.02523,1.52657,1.42587,2.1873,76.97,-0.226,0.0769,0.3028,962.2572,0.162022,-385.816952,-385.810592,-385.809648,-385.847586,27.003
gdb_93263,CC1(C)C(O)COC1=O,1.98108,1.7689,1.40056,4.9251,70.68,-0.2604,0.0171,0.2774,1044.8438,0.158257,-460.211893,-460.202731,-460.201787,-460.245297,34.401
gdb_6435,CC1(CC(O)C1)C#C,4.2836,1.38376,1.26896,1.4598,74.13,-0.2506,0.0529,0.3036,1011.1844,0.151747,-347.759915,-347.751373,-347.750429,-347.792307,32.835
gdb_1507,CCOC(=N)C=O,7.95399,1.34302,1.16571,2.5046,56.58,-0.269,-0.0751,0.1939,977.2543,0.111841,-361.728608,-361.720898,-361.719954,-361.760927,26.086
gdb_9679,CCC1CC1(C)CC,4.32722,1.03515,0.96264,0.1225,86.22,-0.2549,0.0854,0.3403,1371.0667,0.221932,-314.274307,-314.264177,-314.263233,-314.308935,37.612
gdb_129403,c1noc(=O)n1C(=N)N,2.9756,1.65831,1.06609,3.9998,61.14,-0.2595,-0.0239,0.2356,1016.9873,0.090501,-486.095021,-486.08758,-486.086636,-486.127279,27.654
gdb_97720,CCC#CC12CCC1O2,5.01334,0.69252,0.66388,2.0156,88.71,-0.2306,0.0276,0.2582,1773.9965,0.157825,-385.832049,-385.822817,-385.821873,-385.868153,33.453
gdb_107224,OCC12CC3OC3C1O2,3.97284,1.24232,1.12019,2.6241,66.53,-0.2586,0.0523,0.3109,1092.849,0.135802,-458.919081,-458.911452,-458.910508,-458.951473,29.491
gdb_11697,O=CC12CC1C(=O)C2,4.24969,1.55862,1.31823,3.2371,64.51,-0.2576,-0.0494,0.2082,903.7291,0.106066,-382.542272,-382.535288,-382.534344,-382.573721,25.824
gdb_114202,CCC1CC2(CC2)C1O,2.69624,1.13707,0.96857,1.4121,85.96,-0.248,0.0737,0.3217,1358.028,0.205168,-388.270196,-388.260544,-388.2596,-388.304606,37.095
gdb_122201,CC1(COC1)CCOC,3.64572,0.72973,0.69791,2.222,82.61,-0.2443,0.0703,0.3146,1732.0652,0.203851,-425.394147,-425.383647,-425.382703,-425.430802,37.175
gdb_11265,OC1CC=C(C1)C#C,4.66776,1.33357,1.17784,1.1275,76.21,-0.2324,-0.0226,0.2098,1024.9733,0.130018,-346.58703,-346.579365,-346.578421,-346.618876,29.374
gdb_51895,C1C(COCO1)OC=O,4.52223,0.87262,0.77138,2.2935,66.38,-0.2729,-0.0021,0.2708,1411.7115,0.136395,-496.114741,-496.106539,-496.105595,-496.148769,29.387
gdb_45494,O=C1OC2CCC3C2C13,3.02067,1.74333,1.53724,4.671,70.27,-0.2592,0.01,0.2692,912.7143,0.13965,-421.875575,-421.869202,-421.868258,-421.906308,26.145
gdb_106433,CCC12CC(O1)C2C#N,2.67576,1.35271,1.07201,4.8626,76.93,-0.2598,0.018,0.2777,1170.7497,0.146732,-401.90259,-401.894079,-401.893135,-401.936009,31.824
gdb_111468,CCC1C2OC2CC1=O,2.73125,1.44408,1.0564,2.8164,74.81,-0.2442,-0.0214,0.2228,1166.7571,0.158775,-423.045012,-423.036549,-423.035605,-423.078577,31.84
gdb_9396,NC(CCCO)C#N,5.27635,0.77829,0.70228,4.6423,69.09,-0.263,0.0238,0.2868,1538.0907,0.153103,-381.120277,-381.110612,-381.109668,-381.155395,33.443
gdb_132376,c1c(cc(cc1O)F)N,1.82905,1.77793,0.90226,1.4409,73.09,-0.2054,0.0178,0.2232,1185.1364,0.113143,-461.980425,-461.972702,-461.971758,-462.012257,30.793
gdb_112737,CC1CC(CO)C11CO1,2.43986,1.20339,0.92146,2.2021,78.77,-0.2559,0.0724,0.3283,1334.052,0.180971,-424.191247,-424.181668,-424.180724,-424.225812,35.611
gdb_86217,CC1CC(C#N)C(C)O1,2.41272,1.32045,1.03078,4.0851,79.51,-0.2684,0.0276,0.296,1242.7324,0.170999,-403.184933,-403.175703,-403.174759,-403.219778,34.07
gdb_9377,CCCCC(C)C#C,4.92337,0.77608,0.69859,0.7563,85.19,-0.2565,0.0588,0.3154,1668.2686,0.197662,-313.050976,-313.040598,-313.039654,-313.08667,37.248
gdb_111113,CCC1C2CC1C1OC21,3.27003,1.26927,1.16214,1.7976,80.91,-0.2508,0.0916,0.3425,1168.0635,0.18424,-387.043523,-387.035846,-387.034902,-387.075704,31.234
gdb_31880,CCc1ccc(o1)C#C,3.65808,1.02112,0.8369,1.1617,89.3,-0.2076,-0.0164,0.1911,1378.7978,0.135007,-384.700891,-384.692177,-384.691233,-384.734755,32.283
gdb_22505,CCC(=NO)COCC,2.53065,0.8456,0.74536,0.6572,82.65,-0.2486,0.0053,0.2539,1664.0833,0.191265,-441.443727,-441.432598,-441.431654,-441.481276,39.093
gdb_7183,CCOC(C)CC=O,2.79274,1.12207,0.84902,3.2788,73.22,-0.2403,-0.0171,0.2232,1379.357,0.173278,-386.150794,-386.140669,-386.139725,-386.187012,34.622
gdb_87043,CC1CC1(C#N)C1CO1,2.21997,1.42607,1.10472,2.6489,76.52,-0.28,0.0242,0.3043,1168.1851,0.146554,-401.931444,-401.922465,-401.921521,-401.965321,32.841
gdb_26118,CC(C)c1c(cc[nH]1)O,2.46233,1.28742,1.03614,1.2964,82.6,-0.1784,0.0505,0.2289,1256.0394,0.170427,-403.189037,-403.179237,-403.178293,-403.223973,36.323
gdb_108592,COC12CCOC1C2O,2.5602,1.46013,1.20781,1.4314,70.71,-0.2296,0.0731,0.3027,1106.0863,0.158666,-460.125137,-460.116472,-460.115527,-460.158341,32.698
gdb_4581,c1cc(ccc1N)N,5.57257,1.46926,1.16579,2.1793,77.6,-0.1714,0.0103,0.1817,994.9633,0.133402,-342.850115,-342.84277,-342.841826,-342.881105,29.064
gdb_92846,OC1CC=C2CCC2C1,3.48501,1.21706,0.95961,1.1415,85.57,-0.2298,0.0262,0.256,1253.2404,0.18457,-387.091657,-387.083584,-387.08264,-387.123892,32.596
gdb_9331,CCOCC(=O)C=O,5.15147,0.91612,0.78927,1.7421,63.91,-0.2536,-0.0973,0.1562,1399.5902,0.126331,-420.880868,-420.871589,-420.870644,-420.916039,30.667
gdb_122826,CCCCOC(=N)OC,6.64123,0.52674,0.49556,1.1072,81.73,-0.2547,0.0624,0.3171,2276.6469,0.192353,-441.499795,-441.488828,-441.487884,-441.537116,37.904
gdb_1193,CCC(C)(O)CO,4.51654,1.65703,1.62312,2.265,63.37,-0.2538,0.0618,0.3155,880.3669,0.169345,-348.059242,-348.050232,-348.049288,-348.091844,33.189
gdb_123188,CN=COCCCOC,13.34489,0.39428,0.3876,3.7818,86.25,-0.2469,0.0259,0.2727,2813.5791,0.190794,-441.466094,-441.454529,-441.453585,-441.505429,38.093
gdb_80186,CC1C2OC(=O)N(C)C12,2.45098,1.63237,1.36349,4.6803,71.68,-0.2352,0.0564,0.2916,1031.4447,0.14793,-439.119123,-439.110574,-439.109629,-439.152524,31.225
gdb_34855,C#CC1C2CCCC1O2,2.56761,1.55504,1.44629,1.2316,79.21,-0.2418,0.037,0.2788,1017.1036,0.160893,-385.850182,-385.842481,-385.841536,-385.882184,30.862
gdb_49399,O=CC1C2C3N2C1C3=O,2.67586,1.72391,1.37024,3.1392,65.26,-0.2558,-0.044,0.2117,930.8842,0.100385,-436.639486,-436.632381,-436.631437,-436.671774,26.123
gdb_106188,OCC12C3NC1COC23,2.78686,1.53639,1.37401,1.9826,70.8,-0.2075,0.0633,0.2707,1007.9535,0.149308,-439.024452,-439.016805,-439.015861,-439.056843,29.459
gdb_68355,CC12CC(C1)C=CCC2,2.62078,1.64155,1.23772,0.2913,89.94,-0.2291,0.0235,0.2526,1118.0133,0.208304,-351.160324,-351.152208,-351.151264,-351.192204,33.798
gdb_77337,NC1C(COC1=O)C#N,3.03486,1.27877,0.94837,1.492,65.63,-0.2643,-0.0154,0.2489,1157.9024,0.114036,-453.990922,-453.98263,-453.981685,-454.02427,29.644
gdb_7117,CCOC(=O)CC=O,5.4826,0.89144,0.81287,3.1483,63.5,-0.2575,-0.0307,0.2269,1388.3464,0.127314,-420.924011,-420.914858,-420.913914,-420.959673,30.347
gdb_33241,CCOCc1c[nH]cn1,5.62672,0.74359,0.66498,2.4573,78.65,-0.2156,0.0377,0.2533,1681.9676,0.159908,-419.239302,-419.230128,-419.229184,-419.274893,32.403
gdb_125875,CC1CC1C1=NC=NO1,3.7441,1.18094,1.07414,2.2944,75.33,-0.2649,-0.0215,0.2433,1161.2428,0.137169,-418.005378,-417.997562,-417.996618,-418.038286,29.027
gdb_124406,CC(C#C)N1C=CN=N1,3.41528,1.20695,1.01599,4.3966,75.97,-0.2577,-0.0015,0.2562,1171.3798,0.124113,-396.891927,-396.883574,-396.88263,-396.925746,30.44
gdb_23967,c1nc(c2n1CC2)C#N,3.58924,1.36968,1.00405,7.8927,76.59,-0.2422,-0.0112,0.2309,1100.8863,0.104105,-395.748473,-395.741522,-395.740578,-395.780254,25.671
gdb_57273,CC(C)(C#C)C1COC1,2.22089,1.31912,1.18144,2.1427,83.18,-0.2405,0.0514,0.2919,1205.258,0.180048,-387.037278,-387.027332,-387.026388,-387.071858,37.08
gdb_31882,CCc1cnc([nH]1)C#C,4.09252,0.95703,0.8144,3.9273,88.47,-0.2111,-0.0125,0.1986,1409.35,0.136261,-380.888374,-380.87962,-380.878675,-380.922346,32.263
gdb_120296,CC12CCN1C2CCO,3.37117,0.90918,0.83107,0.3149,82.57,-0.2222,0.0773,0.2995,1485.6892,0.193584,-404.301367,-404.291674,-404.29073,-404.336122,36.142
gdb_11434,OCC1CC(=O)CN1,4.31299,1.33416,1.21283,3.0399,64.0,-0.2287,-0.0188,0.2099,1013.7956,0.142755,-401.011287,-401.003446,-401.002502,-401.043865,29.022
gdb_79125,OC1C2C3C1N2CC3=O,4.027,1.35253,1.15238,3.1356,68.94,-0.2245,-0.0178,0.2068,1033.9745,0.125251,-437.831006,-437.824102,-437.823158,-437.862193,27.609
gdb_36417,C#CCN1CC2NC2C1,3.94684,1.07044,1.00527,2.3185,80.97,-0.2059,0.0506,0.2565,1235.1717,0.160225,-381.9969,-381.988628,-381.987684,-382.030057,31.995
gdb_108448,COC12CNC1CC2=O,2.25141,1.73862,1.23533,2.5043,72.34,-0.2221,-0.0288,0.1933,1063.1237,0.14635,-439.043609,-439.034889,-439.033945,-439.077356,31.996
gdb_66146,CC1(CC1)CCC2CC2,3.93292,0.70021,0.67635,0.0248,93.42,-0.2573,0.0869,0.3442,1819.723,0.228406,-352.337918,-352.327795,-352.326851,-352.373633,38.53
gdb_75293,CC1=CCC2CC(=O)C12,2.20577,1.87921,1.15008,2.5742,81.77,-0.2243,-0.0194,0.2048,1093.3173,0.159412,-385.923215,-385.915104,-385.91416,-385.956033,31.28
gdb_102257,COC(CC(C)=O)C#C,2.57865,0.98849,0.81564,1.8317,79.01,-0.2458,-0.0134,0.2324,1471.6978,0.154196,-423.001054,-422.990227,-422.989283,-423.038277,37.462
gdb_42217,O=C(C#C)C1C2CN1C2,3.5131,1.23586,1.05561,1.8573,76.72,-0.2422,-0.0676,0.1746,1138.7109,0.123601,-400.632046,-400.624175,-400.623231,-400.66537,29.379
gdb_21694,C#Cc1c(non1)N,3.77858,1.97487,1.29828,4.6477,61.41,-0.2503,-0.056,0.1943,843.2663,0.07189,-393.506275,-393.499481,-393.498537,-393.537141,25.293
gdb_9599,CC1(NC1C=O)C=O,3.99033,1.21313,1.19463,2.0053,65.41,-0.2655,-0.0593,0.2061,1040.6311,0.116134,-399.793748,-399.785455,-399.784511,-399.82683,29.075
gdb_79588,OC1C2C3CC3(O)C12O,2.15295,1.74378,1.54037,1.9107,67.32,-0.2309,0.0633,0.2942,967.0949,0.134102,-458.896813,-458.888142,-458.887198,-458.92963,33.241
gdb_123513,c1cc2ncnnn2c1,4.11882,1.81354,1.25913,2.1608,76.85,-0.2293,-0.0887,0.1406,894.8639,0.092592,-411.793547,-411.787745,-411.786801,-411.823609,23.257
gdb_7645,CC(=O)C1CC(O)C1,3.77418,1.54737,1.34104,4.008,68.26,-0.2447,-0.0281,0.2165,979.8286,0.152921,-384.952048,-384.943838,-384.942894,-384.985263,30.442
gdb_24336,c1c2c(c[nH]1)C=CCC2,3.56523,1.52699,1.10071,1.9644,87.0,-0.1876,0.0122,0.1998,1079.8858,0.151961,-364.87259,-364.865568,-364.864624,-364.90369,28.887
gdb_60600,OC(C1CO1)C1CCO1,3.77514,1.01005,0.88081,1.0491,71.44,-0.2436,0.069,0.3126,1339.0986,0.1588,-460.112815,-460.104046,-460.103102,-460.147192,31.969
gdb_36380,N#CCN1CC1C1CO1,4.75359,0.79044,0.71917,3.4378,74.3,-0.2569,0.0154,0.2722,1510.1071,0.135024,-417.950633,-417.941905,-417.94096,-417.985359,30.996
gdb_59593,CC(C)C1CC=CC1C,2.4494,1.27457,0.95877,0.1186,93.27,-0.2348,0.0287,0.2635,1360.2758,0.228959,-352.379173,-352.369279,-352.368335,-352.413243,38.623
gdb_64677,C#CCC1(CC(=O)C1)O,3.41929,1.01775,0.93225,2.8289,74.34,-0.2435,-0.024,0.2195,1272.1735,0.132229,-421.800088,-421.791031,-421.790087,-421.834189,34.263
gdb_107297,OCC12NC1C1COC21,3.33566,1.34007,1.16823,3.233,71.32,-0.2355,0.0535,0.289,1089.3948,0.148264,-438.991575,-438.983788,-438.982844,-439.024072,30.118
gdb_101908,OCC(O)CCOC=O,5.8027,0.5233,0.50599,2.3951,70.23,-0.2707,0.0043,0.275,2084.8612,0.156779,-497.310935,-497.30058,-497.299635,-497.348108,35.683
gdb_49690,O=CC1C2CNC12C#N,2.55919,1.30868,1.01346,4.4372,72.74,-0.2431,-0.0428,0.2003,1153.4131,0.112621,-416.77239,-416.764398,-416.763454,-416.805428,29.133
gdb_67512,OC12C3CC3C1C2C=O,2.36181,1.57386,1.19991,2.3245,73.32,-0.2211,-0.0271,0.194,1064.0639,0.133942,-421.744911,-421.736837,-421.735893,-421.777872,31.14
gdb_91362,CC1CC2OC(C)C1O2,2.08285,1.97508,1.39092,1.8171,76.41,-0.2429,0.0752,0.3181,1041.8785,0.184237,-424.240215,-424.232066,-424.231122,-424.272698,32.246
gdb_104649,CN1CC(C1)(CO)C=O,3.01095,1.09047,0.94504,3.0917,77.04,-0.2274,-0.0404,0.187,1312.1854,0.169341,-440.262443,-440.252962,-440.252018,-440.296813,34.737
gdb_104043,OCC1(O)CC2NC2C1,2.84424,1.32687,1.20131,1.5871,73.93,-0.2367,0.0688,0.3055,1118.5509,0.17205,-440.266666,-440.258179,-440.257235,-440.299297,33.74
