mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_6796,CC(C)OCCCO,5.96965,0.67573,0.63319,2.2754,76.35,-0.2471,0.0788,0.3259,1808.8003,0.197212,-387.335469,-387.324732,-387.323788,-387.372385,37.049
gdb_17906,O=C1C2CCC1OC2,2.90133,2.35547,2.17061,2.5603,63.17,-0.2286,-0.0221,0.2065,743.0305,0.133041,-383.757604,-383.751301,-383.750357,-383.788012,24.627
gdb_89154,CC1OC2(C)C(C)CC12,2.14577,1.56416,1.28861,1.4689,85.41,-0.2344,0.0792,0.3137,1168.9382,0.20448,-388.279504,-388.269988,-388.269043,-388.313291,36.811
gdb_7989,CC1CC(O)CC1=O,3.40289,1.59131,1.15972,2.2125,67.78,-0.2368,-0.0167,0.2202,1031.2008,0.153179,-384.977578,-384.96937,-384.968425,-385.010195,30.739
gdb_116078,CCC1CNCC(=O)C1,3.01718,1.02847,0.82519,2.6791,82.81,-0.2111,-0.0129,0.1981,1446.0257,0.195518,-404.376659,-404.367399,-404.366454,-404.410984,34.949
gdb_2455,O=C1CC2OC2C1,5.63966,2.52408,2.04049,2.9125,52.91,-0.249,-0.0218,0.2272,626.3895,0.10212,-344.466563,-344.460884,-344.45994,-344.49621,21.457
gdb_51011,O=COC1(CC1)C1CN1,2.29357,1.3416,0.97255,3.6212,73.67,-0.2463,-0.0074,0.2389,1233.2531,0.146591,-439.052486,-439.043713,-439.042769,-439.086528,32.111
gdb_91518,CC1CN2CC12C(N)=O,2.55045,1.48467,1.11942,2.3099,75.54,-0.2403,0.0188,0.2591,1138.7449,0.159816,-419.202954,-419.19416,-419.193215,-419.236388,33.483
gdb_88361,OC1CC1C(C#C)C#N,2.101,1.34253,0.92974,4.4854,75.0,-0.2765,0.0181,0.2946,1248.0887,0.122049,-400.69821,-400.688975,-400.688031,-400.732737,33.556
gdb_21985,c1conc1N(=O)=O,5.57739,1.70264,1.30443,4.6226,51.71,-0.3041,-0.1019,0.2023,817.5126,0.060603,-450.493176,-450.487223,-450.486279,-450.524101,20.802
gdb_112576,CC1(CC(CO)C1)C#N,3.13316,0.92541,0.84242,5.1456,79.95,-0.2756,0.0387,0.3144,1436.1306,0.169836,-403.154184,-403.144424,-403.14348,-403.189169,35.677
gdb_106910,CCC12NC1C(=O)C=C2,4.14429,1.11613,0.99436,4.2484,78.18,-0.2317,-0.0564,0.1754,1223.2727,0.147875,-401.951415,-401.943166,-401.942221,-401.984382,31.358
gdb_35824,N#CC1OCC2CCC12,2.30667,1.80544,1.33563,3.9906,73.74,-0.28,0.0157,0.2957,1006.9766,0.149924,-401.950437,-401.942761,-401.941817,-401.983389,29.024
gdb_108901,CCC1=CC(OC1)C=O,3.0862,0.98787,0.95247,3.5526,79.43,-0.2276,-0.025,0.2025,1353.7207,0.157581,-423.03921,-423.029942,-423.028998,-423.074377,32.855
gdb_29745,Cn1c(ccc1N)C=O,3.36303,1.2477,0.91766,5.9978,83.99,-0.1981,-0.0308,0.1673,1221.1969,0.136774,-418.055679,-418.046898,-418.045954,-418.089014,32.183
gdb_58740,CC(C)C12CC(O)(C1)C2,3.45341,1.06097,0.96756,1.391,85.93,-0.2549,0.0796,0.3345,1338.4172,0.20471,-388.255706,-388.246185,-388.245241,-388.289629,37.335
gdb_41080,C1C2CC3C1C21COC31,3.38571,1.83761,1.58782,1.8559,78.25,-0.243,0.0721,0.3151,900.1523,0.162751,-385.800727,-385.794676,-385.793731,-385.830701,26.665
gdb_84590,OC1C=CC2OC(=N)C12,2.36281,2.07267,1.31088,2.8286,69.64,-0.2671,-0.0144,0.2527,950.5854,0.126169,-437.889133,-437.882008,-437.881064,-437.920679,28.12
gdb_89392,CC1CC2(C)NC2C1=O,2.6454,1.43303,1.17579,3.5743,79.25,-0.2263,-0.0159,0.2104,1143.5202,0.171132,-403.165514,-403.156779,-403.155834,-403.198568,33.669
gdb_80891,CC1C2OC1(C)C1NC21,2.55796,1.75298,1.4607,1.366,77.65,-0.2306,0.0819,0.3125,1006.6313,0.171516,-403.08996,-403.082121,-403.081177,-403.121569,32.185
gdb_108329,CCC12CCC1C1CC21,2.43248,1.5973,1.26879,0.2588,88.08,-0.2296,0.0848,0.3145,1135.9008,0.206724,-351.10849,-351.100102,-351.099158,-351.141005,34.207
gdb_108717,CCC1=CC(=O)N(C1)C,3.34473,1.02841,0.84015,4.4935,84.21,-0.2318,-0.0208,0.211,1423.4901,0.17091,-403.209147,-403.199631,-403.198687,-403.244099,34.113
gdb_68408,CC12CC(C1)CC21CC1,2.40307,1.80327,1.37678,0.2037,88.93,-0.255,0.0886,0.3436,1066.5441,0.207633,-351.14144,-351.133425,-351.132481,-351.17324,33.758
gdb_56623,CC(C#N)N(C=N)C=O,1.98944,1.36239,1.0102,3.4064,73.24,-0.2764,-0.0401,0.2363,1212.9387,0.123484,-434.104233,-434.094898,-434.093954,-434.139114,32.454
gdb_82615,OC1C2OC3C(O)C3C12,2.48589,1.93619,1.51938,2.8951,66.47,-0.2293,0.06,0.2893,914.2337,0.137159,-458.900855,-458.893721,-458.892777,-458.932219,28.954
gdb_25936,c1c(n(cn1)C(=O)N)N,2.79912,1.64747,1.05447,2.4237,69.42,-0.1933,-0.0156,0.1778,1060.7085,0.115166,-450.195052,-450.187131,-450.186187,-450.227448,30.366
gdb_118262,CC(CCO)OCC#C,2.15856,0.81591,0.62011,1.6937,81.97,-0.2516,0.0315,0.283,1797.0406,0.178313,-424.175466,-424.164227,-424.163282,-424.213229,39.345
gdb_66400,CC12C(OC1=O)C2C#N,2.34419,1.55833,1.29399,6.2999,66.71,-0.2959,-0.0294,0.2665,1016.8226,0.099847,-436.692831,-436.684829,-436.683885,-436.725634,28.832
gdb_8272,CC1CC(CC#N)C1,5.76221,0.97692,0.90081,4.1291,76.21,-0.3002,0.0361,0.3364,1298.9231,0.1657,-327.943004,-327.934581,-327.933637,-327.976341,30.926
gdb_126810,CCc1ccnn1CC,1.85166,1.73044,1.00946,2.5331,85.75,-0.2265,0.0273,0.2538,1256.8877,0.183741,-383.306678,-383.297297,-383.296353,-383.341484,34.308
gdb_122648,OCCOC1CCC1O,2.73848,0.93509,0.87367,2.0553,75.37,-0.2546,0.0629,0.3175,1449.0973,0.181512,-461.333864,-461.324104,-461.32316,-461.369605,35.781
gdb_108939,C1CC12C=C(CO2)CO,3.53676,1.04247,0.87023,2.3541,81.1,-0.2048,0.0237,0.2285,1353.7959,0.158041,-423.006301,-422.997368,-422.996423,-423.04044,33.095
gdb_92685,CC1=CCC(O)CC1=O,2.45927,1.46341,1.10576,3.1328,78.8,-0.2423,-0.0525,0.1897,1155.7258,0.159077,-423.071194,-423.062339,-423.061395,-423.104672,33.484
gdb_33479,C#CC1(CC2OC12)C#C,2.21189,1.74239,1.18337,1.6772,76.96,-0.2523,0.0229,0.2752,1046.5783,0.109381,-383.369066,-383.360782,-383.359838,-383.401727,31.763
gdb_46551,C1CC2(C1)CC(=O)CO2,3.63392,1.17226,1.06718,2.078,75.31,-0.2417,-0.0239,0.2178,1181.0915,0.159235,-423.042466,-423.034465,-423.033521,-423.075371,30.942
gdb_124509,CC(C)c1cnn(c1)C,3.97483,0.90879,0.88628,2.2593,86.63,-0.2259,0.0266,0.2525,1458.8262,0.182873,-383.303279,-383.293515,-383.292571,-383.338999,35.09
gdb_107849,COC12CC3C1CN3C2,3.47456,1.43264,1.36284,1.2726,78.01,-0.2133,0.0818,0.2951,1038.5078,0.172752,-403.075486,-403.068029,-403.067085,-403.107396,30.072
gdb_78255,CC1C2C1N(C)C2C=O,2.67903,1.32868,1.07377,1.5751,80.18,-0.207,-0.0319,0.175,1201.3167,0.169054,-403.098695,-403.089531,-403.088587,-403.132798,33.967
gdb_113470,COC1CC11CN2CC12,3.9868,1.02289,0.98179,2.3802,80.3,-0.2233,0.0851,0.3084,1300.6301,0.17027,-403.065297,-403.0567,-403.055756,-403.098742,32.601
gdb_94656,CC1OCC1COC=N,3.96578,0.76374,0.68681,3.0286,78.36,-0.2504,0.0181,0.2686,1651.7635,0.169554,-440.260034,-440.250129,-440.249185,-440.296954,34.087
gdb_105492,CNC1(C[NH2+]C1)C([O-])=O,2.08447,1.7309,1.17548,4.3985,71.12,-0.2307,0.0177,0.2484,1102.7385,0.160744,-456.342332,-456.333626,-456.332682,-456.37556,32.817
gdb_34055,N#CC12COCCC1N2,3.24133,1.32583,1.13716,4.7761,72.81,-0.268,0.0168,0.2848,1089.2211,0.138714,-417.998161,-417.990597,-417.989653,-418.030249,29.012
gdb_17977,C1COCOCCO1,2.68718,2.43812,1.50568,0.7667,64.62,-0.2421,0.0962,0.3382,868.0675,0.155712,-422.057592,-422.050379,-422.049435,-422.088869,27.599
gdb_59552,CC(O)C1CC2NC12C,2.49197,1.34368,1.03594,2.3829,82.43,-0.2187,0.0698,0.2884,1254.6984,0.193102,-404.310842,-404.301185,-404.300241,-404.344908,37.003
gdb_117158,CCCC(=O)C(C)OC,2.57521,0.85547,0.67411,2.5115,83.59,-0.2393,-0.0101,0.2292,1764.4257,0.201633,-425.445264,-425.43372,-425.432775,-425.483463,40.089
gdb_74312,CC1=NC(C=O)C(=O)N1,2.82609,1.36223,1.03235,4.686,68.33,-0.2494,-0.0358,0.2136,1139.386,0.111413,-454.006764,-453.998192,-453.997248,-454.04113,30.039
gdb_43803,O=C1NC2(CC2)C11CN1,2.49488,1.65346,1.17493,2.6373,74.39,-0.2436,0.0187,0.2623,1063.1007,0.135966,-417.978738,-417.970549,-417.969605,-418.011593,31.003
gdb_131144,c1c(nno1)C2(CC2)O,3.76176,1.26119,1.02713,3.1036,67.46,-0.2536,-0.0399,0.2137,1113.194,0.111841,-453.902116,-453.894476,-453.893531,-453.934638,28.885
gdb_77175,NC1C(OC1=O)C1CO1,2.89075,1.25877,1.02702,3.2391,65.1,-0.248,0.001,0.249,1163.9579,0.124206,-475.01014,-475.001781,-475.000837,-475.043805,30.075
gdb_87096,CC1CC1(C)C(=O)C#C,2.91031,1.14691,0.96649,2.8246,84.66,-0.2576,-0.0549,0.2027,1286.8333,0.155785,-385.867273,-385.857291,-385.856347,-385.902227,36.588
gdb_53654,CC#CCOC(C)C#N,3.81506,0.61444,0.55486,4.6641,83.46,-0.257,0.0058,0.2628,1990.323,0.143862,-401.922927,-401.91202,-401.911075,-401.961614,36.141
gdb_97274,CC(=O)C(C=O)N=CN,2.37043,1.12621,0.82872,3.6188,74.84,-0.2307,-0.0317,0.199,1372.3395,0.132092,-455.172164,-455.161994,-455.16105,-455.208167,35.249
gdb_78259,OC1C2C1C(C=O)C2O,3.1113,1.29757,1.12391,2.5026,68.61,-0.2451,-0.041,0.2041,1099.0743,0.134751,-458.92597,-458.917537,-458.916593,-458.959468,31.486
gdb_120605,CC1(OC1CCO)C=O,4.50348,0.70059,0.67034,2.8392,74.3,-0.255,-0.0351,0.2199,1680.3609,0.155239,-460.150666,-460.140211,-460.139266,-460.187349,36.0
gdb_64683,CC1(CC#C)OC1C#C,5.01788,0.86587,0.82075,1.8607,81.81,-0.258,0.0152,0.2733,1398.5026,0.131261,-384.604269,-384.594538,-384.593593,-384.638881,35.76
gdb_85205,CC1CC(=O)C1NC=O,2.44561,1.18871,0.96392,2.6266,74.69,-0.2515,-0.0306,0.2208,1267.9356,0.146224,-439.121818,-439.112545,-439.1116,-439.157104,33.072
gdb_7746,CC1=CCNC(=O)C1,3.44607,1.75178,1.18665,3.6804,71.56,-0.2373,0.0186,0.2559,998.1823,0.143459,-363.920051,-363.912283,-363.911339,-363.952478,28.675
gdb_25688,CC#Cc1c[nH]c(n1)C,5.90195,0.74833,0.66968,3.3667,90.57,-0.199,0.0164,0.2154,1682.6949,0.135786,-380.902893,-380.893468,-380.892523,-380.939394,32.705
gdb_51770,O=COC1COC1C#N,2.53332,1.19761,0.88272,5.6608,63.78,-0.2991,-0.0207,0.2785,1241.7968,0.099466,-473.81796,-473.80952,-473.808576,-473.852665,28.489
gdb_133704,OC1CC1(O)C(F)(F)F,2.73809,1.24379,1.17189,2.861,50.71,-0.259,0.0411,0.3001,1055.1089,0.095399,-605.303874,-605.295359,-605.294415,-605.3372,31.616
gdb_105565,CNC1(CNC1=O)C#C,1.95992,1.57669,1.32066,3.4351,75.71,-0.2341,0.014,0.2482,1086.1243,0.134783,-417.97436,-417.965026,-417.964082,-418.008337,33.996
gdb_32831,Cc1c[nH]c(n1)CCO,4.43695,0.78938,0.71091,2.212,79.63,-0.2095,0.0355,0.245,1606.7562,0.159822,-419.253406,-419.24389,-419.242946,-419.289265,33.946
gdb_55064,CC(=O)C1CC1NC=O,3.04539,0.95929,0.88315,3.53,76.75,-0.2408,-0.0296,0.2112,1381.6246,0.146174,-439.12361,-439.114281,-439.113337,-439.158773,33.389
gdb_50188,O=CN1CC2C(C#C)C12,2.34873,1.65243,1.19263,3.9529,75.9,-0.2358,0.0185,0.2543,1047.3332,0.123463,-400.694987,-400.686913,-400.685969,-400.727955,30.194
gdb_50686,O=CN1CCCC1C#N,2.03257,1.60035,0.95462,5.0502,74.23,-0.2612,0.0073,0.2685,1195.3488,0.137618,-418.055754,-418.047361,-418.046417,-418.089727,30.01
gdb_56036,NC(=O)NC1CCOC1,3.75053,0.90117,0.88106,2.8197,72.53,-0.2383,0.0572,0.2955,1389.9971,0.161342,-456.387755,-456.378816,-456.377871,-456.422847,32.745
gdb_122092,CCOCC(OC)C#N,3.16823,0.77186,0.6538,3.5033,77.53,-0.2688,0.0167,0.2854,1761.4805,0.16782,-440.276262,-440.265318,-440.264374,-440.313684,36.79
gdb_399,CC1(CC1)C#N,5.6186,3.15251,2.43943,4.1425,54.31,-0.2853,0.037,0.3224,559.2985,0.108158,-249.363808,-249.357626,-249.356681,-249.393152,22.416
gdb_107615,CC1CCC2NC12CO,2.41598,1.46815,1.08198,2.4559,81.56,-0.2235,0.0646,0.2881,1203.7843,0.195486,-404.34179,-404.332662,-404.331718,-404.375239,35.233
gdb_65318,CC1(CC1C#N)C1CC1,3.47595,0.97752,0.95315,4.4028,84.76,-0.2656,0.0322,0.2979,1332.1601,0.170612,-366.00733,-365.998201,-365.997257,-366.041389,34.527
gdb_119571,CCCC12OC1CC2C,2.94838,1.01528,0.87138,1.7148,86.06,-0.2429,0.0791,0.322,1468.9788,0.204289,-388.269799,-388.259942,-388.258998,-388.304861,36.852
gdb_25814,Cc1ncc(o1)C(=O)N,4.11886,1.11713,0.88362,4.4508,71.21,-0.2471,-0.0361,0.211,1249.5197,0.112552,-454.025151,-454.016352,-454.015408,-454.059446,30.547
gdb_30331,OC1CNC2=C1OC=C2,2.98028,1.63437,1.14268,2.1736,71.38,-0.1969,0.0089,0.2058,1031.5112,0.126869,-437.890297,-437.882954,-437.88201,-437.922471,28.357
gdb_27752,c1c(c([nH]c1O)C=O)O,2.32767,1.46222,0.89806,6.0575,71.66,-0.2009,-0.0226,0.1784,1186.2672,0.100904,-473.873688,-473.865454,-473.86451,-473.906366,30.597
gdb_17299,OC12CCC1C1NC21,3.07489,2.4623,1.89439,1.6148,67.04,-0.2249,0.0675,0.2923,769.7611,0.142843,-363.786799,-363.780032,-363.779088,-363.817194,27.583
gdb_121355,CCCC1OCCC1C,3.03952,0.91148,0.77594,1.3069,89.21,-0.2421,0.0798,0.3219,1617.9351,0.229194,-389.512241,-389.501869,-389.500925,-389.548743,37.897
gdb_74952,CC1=CC2COC(C2)C1,2.95896,1.48088,1.30887,1.3962,83.71,-0.2281,0.0254,0.2535,1085.7503,0.185416,-387.119782,-387.112124,-387.11118,-387.151561,31.154
gdb_35923,N#CC1OCCC2CC12,3.06482,1.40295,1.08024,4.9777,75.66,-0.272,0.0171,0.2891,1117.3375,0.149865,-401.949933,-401.942256,-401.941312,-401.982237,29.697
gdb_131609,OCC(O)C1=CNN=N1,4.2355,0.95655,0.87811,4.5843,66.65,-0.2508,-0.0169,0.234,1295.1893,0.125729,-471.192607,-471.184367,-471.183423,-471.226458,30.09
gdb_67577,OC12C3NC3C3C1CC23,2.94654,1.99339,1.49881,2.8354,74.36,-0.2284,0.0743,0.3027,903.718,0.149892,-401.8651,-401.858473,-401.857529,-401.895566,28.393
gdb_61778,CC(NC=O)C(O)C#N,2.89135,0.91817,0.8661,4.0872,70.66,-0.2648,-0.0058,0.2591,1377.0394,0.134282,-455.177982,-455.168004,-455.16706,-455.214105,34.699
gdb_10930,CC12CC(C#N)C1N2,5.65789,1.37798,1.27232,4.1378,69.47,-0.2707,0.0233,0.294,968.7758,0.131276,-342.764896,-342.757477,-342.756532,-342.796516,27.752
gdb_90408,CC1OC2C(C)(C)C12C,2.20369,1.51598,1.25902,1.6774,86.15,-0.2241,0.0799,0.304,1180.9442,0.203451,-388.261968,-388.251955,-388.251011,-388.295805,38.494
gdb_48330,O=CC1(CC#C)CCO1,2.39503,1.33851,1.04868,2.0247,74.05,-0.2417,-0.0324,0.2093,1182.2965,0.132647,-421.777329,-421.768025,-421.767081,-421.812574,32.988
gdb_128748,COC=Nc1cnno1,7.10967,0.76751,0.69581,5.2897,75.46,-0.2442,-0.0597,0.1845,1526.4136,0.099491,-469.975843,-469.967355,-469.966411,-470.011266,28.349
gdb_65213,OC1(CC1)C1CC2OC12,3.14415,1.35848,1.13868,1.6951,74.16,-0.2469,0.0745,0.3215,1111.0499,0.158325,-422.96263,-422.954417,-422.953473,-422.995471,32.291
gdb_34415,N#CC12CNC1CCN2,2.33725,1.70766,1.29893,4.2981,75.36,-0.2405,0.0248,0.2653,1031.6316,0.151103,-398.116223,-398.108544,-398.107599,-398.148477,29.748
gdb_11010,CC12CN1C(=O)OC2,4.18236,1.88174,1.57048,5.1444,60.88,-0.273,0.0148,0.2878,826.5488,0.119558,-399.822165,-399.815278,-399.814333,-399.853145,25.855
gdb_104856,CCC1(CO)OCC1C,1.94464,1.51854,1.05254,2.4221,80.89,-0.2436,0.0712,0.3147,1266.7964,0.204526,-425.414094,-425.403844,-425.402899,-425.449322,38.117
gdb_105938,CCC12C3C1C1CC3C21,4.07724,1.27598,1.21439,0.2798,85.68,-0.229,0.093,0.3219,1135.6333,0.183933,-349.889637,-349.882096,-349.881151,-349.921608,30.816
gdb_33339,C#CC#CC1CC2NC12,5.34279,0.74782,0.71432,2.7658,92.67,-0.2309,-0.0095,0.2214,1565.3595,0.123795,-363.506968,-363.498766,-363.497822,-363.540227,31.084
gdb_85315,CC1NC(=O)C2COC12,2.4018,1.79879,1.19674,2.8988,71.85,-0.2424,0.0233,0.2657,1048.636,0.149501,-439.115592,-439.107734,-439.10679,-439.148131,29.936
gdb_202,Cc1c[nH]cn1,9.00788,3.50963,2.56569,3.3147,51.32,-0.2157,0.0376,0.2533,500.6403,0.098598,-265.457424,-265.451994,-265.45105,-265.486153,19.536
gdb_95882,CC1COCC(N1)C=O,2.71923,1.25294,1.02963,3.6034,75.46,-0.223,-0.0258,0.1971,1228.2062,0.171108,-440.288384,-440.279554,-440.27861,-440.322027,33.163
gdb_22695,ON=C1C2CC1(C2)C#C,2.72259,1.30889,1.0228,1.2196,81.13,-0.2405,0.0305,0.271,1170.1675,0.123033,-400.611756,-400.603607,-400.602662,-400.644378,31.472
gdb_26981,C#CCc1ccoc1N,3.3039,1.25735,0.95978,0.9955,76.82,-0.1822,0.0366,0.2188,1184.1691,0.123879,-400.740386,-400.731845,-400.7309,-400.773752,32.228
gdb_101870,CCC(C)OCCC#C,3.2669,0.66193,0.57855,1.0766,89.4,-0.2539,0.0552,0.3091,1972.526,0.201984,-388.261839,-388.250422,-388.249478,-388.299553,40.553
gdb_113806,CC1CC1N1CC1CO,2.81892,1.08771,0.86887,1.6558,84.0,-0.2321,0.0738,0.3059,1404.5314,0.19321,-404.296103,-404.286345,-404.2854,-404.331205,36.52
gdb_12336,OC1C=CCNC1=O,3.20206,2.21089,1.36069,4.1527,62.82,-0.2463,0.0053,0.2516,862.7181,0.120624,-399.839322,-399.832279,-399.831335,-399.870775,26.666
gdb_34551,N#CC1=CC2CN3C2C13,4.30714,1.30806,1.19038,4.7411,76.76,-0.2534,-0.0553,0.1981,1020.7325,0.11523,-379.63819,-379.631717,-379.630773,-379.669088,25.857
gdb_84206,OC1C=C(NC1=O)C=O,3.5371,1.14438,0.8937,2.178,67.58,-0.251,-0.0856,0.1654,1205.5679,0.100282,-473.868807,-473.860751,-473.859806,-473.901788,29.272
gdb_30145,CN1CC1C1=COC=N1,3.92004,1.12597,1.05222,1.4648,75.25,-0.219,-0.0027,0.2163,1173.3822,0.137318,-418.002111,-417.994321,-417.993377,-418.034905,29.051
gdb_64573,CC1(C=O)N2CC2C1=O,2.54247,1.54232,1.2875,3.8092,70.42,-0.2513,-0.0581,0.1932,1023.9008,0.121814,-437.861032,-437.852506,-437.851562,-437.894398,30.899
gdb_33413,N#CC(C1CN1)C1CN1,2.52681,1.25123,0.92791,2.8793,76.16,-0.2605,0.0158,0.2762,1267.3924,0.148752,-398.078029,-398.069313,-398.068369,-398.112157,31.63
gdb_20078,C1OC1C1COCO1,4.47498,1.6197,1.48481,1.7429,59.7,-0.2559,0.0843,0.3402,875.096,0.131491,-420.843638,-420.836554,-420.83561,-420.87573,25.475
gdb_97096,CN=C1OCC1(N)C#N,2.52713,1.23089,1.11599,2.8023,72.9,-0.2723,-0.0107,0.2616,1178.9429,0.123669,-434.057107,-434.047767,-434.046823,-434.091722,32.447
gdb_2815,N#CC1NC1C#N,4.19866,2.33606,1.63979,6.6794,52.54,-0.3126,-0.0258,0.2868,696.8575,0.067524,-318.340705,-318.33449,-318.333546,-318.371098,21.41
gdb_36575,C(C#N)NC(C#N)C#N,2.71038,0.91123,0.71277,2.6078,68.14,-0.3076,-0.0472,0.2604,1453.9539,0.088823,-411.789746,-411.780734,-411.77979,-411.824743,30.167
gdb_109718,OCC1C(O)C11COC1,3.29128,1.06036,0.99027,3.2616,72.0,-0.2403,0.0512,0.2915,1256.6484,0.158555,-460.104826,-460.095858,-460.094914,-460.138673,33.276
gdb_81111,CC1C2OC1(C=C2)C#C,2.58456,1.74357,1.27033,1.8611,78.87,-0.2411,-0.0052,0.2359,1019.6475,0.134377,-384.607336,-384.599446,-384.598502,-384.639267,31.575
gdb_77460,OC1C2(O)CC(=O)C12O,2.09544,1.56687,1.25443,3.3375,70.13,-0.1963,-0.0337,0.1626,1044.2864,0.110164,-494.872419,-494.863659,-494.862715,-494.905968,32.094
gdb_25279,c1c2n(cn1)C(=O)OC2,3.44397,1.75237,1.17,3.0721,64.49,-0.2516,-0.0338,0.2178,943.1598,0.092964,-452.817616,-452.811381,-452.810437,-452.848501,23.459
gdb_103790,CCC1(C)OC1C#CC,2.81911,0.86787,0.74441,1.9427,89.72,-0.2413,0.0313,0.2726,1645.979,0.178763,-387.061488,-387.050499,-387.049555,-387.098847,38.518
gdb_65026,CC1(CC1)C2(COC2)C,2.55332,1.40675,1.16631,1.774,84.22,-0.2422,0.078,0.3203,1184.0472,0.20502,-388.25581,-388.246352,-388.245408,-388.290081,36.594
gdb_56171,CC1(CC1)OCC(=O)N,3.51882,0.84723,0.79143,3.536,76.15,-0.2415,0.0384,0.28,1514.9474,0.168556,-440.301337,-440.291187,-440.290243,-440.337662,36.92
gdb_130717,c1c(=O)[nH]ncc(=O)n1,3.18792,1.50115,1.11479,2.3847,65.93,-0.2731,-0.1032,0.1699,999.9364,0.078583,-468.814856,-468.807787,-468.806843,-468.846879,25.731
gdb_79530,CC1C2C3CN2CC1O3,3.03979,1.75881,1.66598,0.8542,76.9,-0.2074,0.0845,0.2919,931.5029,0.174415,-403.128436,-403.121621,-403.120677,-403.159213,28.721
gdb_100940,CCC(CO)C(O)CO,2.46111,0.88039,0.75898,2.2993,78.17,-0.2545,0.0638,0.3183,1597.9289,0.203513,-462.549714,-462.538382,-462.537438,-462.58648,40.854
gdb_18684,O=C1COCC2NC12,3.1676,2.3401,1.548,3.5046,61.15,-0.2342,-0.0247,0.2095,804.7185,0.120681,-399.78299,-399.776414,-399.775469,-399.813848,25.031
gdb_55542,CC(=O)NC(=O)C1CO1,4.55169,0.83945,0.74674,5.8993,68.85,-0.2498,-0.0372,0.2125,1489.5834,0.121791,-475.049268,-475.039851,-475.038907,-475.085361,31.981
gdb_32935,CCOc1cnc([nH]1)O,5.2798,0.82134,0.74413,2.5331,71.82,-0.1954,0.055,0.2504,1514.9187,0.135993,-455.17651,-455.167571,-455.166627,-455.21131,32.243
gdb_2657,CCC#CCC#C,7.90373,0.96804,0.92494,0.7323,70.95,-0.2476,0.0425,0.2901,1259.2654,0.122515,-271.324234,-271.315706,-271.314762,-271.358919,29.128
gdb_77524,CC1C2(C)CC1(C)OC2,2.31198,1.70523,1.24513,1.6263,85.4,-0.2293,0.0797,0.309,1135.5244,0.204938,-388.288999,-388.27976,-388.278816,-388.321922,36.732
gdb_10509,OCC1(CC1)OC=N,2.7934,1.74018,1.26019,2.3162,66.71,-0.2566,0.0218,0.2784,994.5497,0.140749,-400.972753,-400.9642,-400.963256,-401.006087,30.956
gdb_96197,CC1CCCC=C(C)C1,1.92734,1.48805,0.91371,0.2266,95.24,-0.2225,0.0299,0.2524,1395.8617,0.230142,-352.386055,-352.376433,-352.375489,-352.419973,37.739
gdb_124071,c1c(cn[nH]1)C2COC2,4.92417,0.96352,0.91302,3.4434,73.76,-0.2399,0.0175,0.2574,1274.7159,0.139013,-417.999445,-417.991863,-417.990919,-418.032772,27.773
gdb_87410,CC1CC11C2C3CC1N23,3.39135,1.36715,1.29654,1.8172,82.36,-0.2286,0.0819,0.3105,1084.06,0.171986,-365.938107,-365.930449,-365.929505,-365.97002,30.785
gdb_119431,COCC12CCC1(C)O2,2.84609,1.06097,0.95173,1.5093,80.27,-0.2415,0.0782,0.3197,1373.9529,0.180006,-424.187736,-424.177962,-424.177018,-424.22279,35.597
gdb_34390,N#CC12OCC1CC=C2,2.65659,1.63179,1.31809,4.9205,73.96,-0.2667,-0.0231,0.2435,996.3953,0.125761,-400.750952,-400.743621,-400.742677,-400.782937,27.953
gdb_45722,O=C1CC(N=CN1)C#N,3.5103,1.20138,0.91945,4.4355,68.39,-0.2805,-0.0461,0.2343,1165.7697,0.10302,-432.925019,-432.917519,-432.916575,-432.95749,27.541
gdb_61224,CC1(CN1)C(O)CC#N,3.19234,0.98293,0.85848,6.0517,76.14,-0.2643,0.0359,0.3002,1374.9084,0.15804,-419.194883,-419.185139,-419.184195,-419.229899,35.58
gdb_102339,CNC(CN)(C#C)C#N,1.73565,1.50956,1.16802,3.6603,78.82,-0.2479,0.0022,0.2501,1186.2493,0.146172,-398.078213,-398.067898,-398.066953,-398.113217,37.257
gdb_23909,COCCC(F)(F)F,4.75542,0.90129,0.88878,1.9432,51.37,-0.2657,0.083,0.3487,1283.8739,0.11385,-531.30323,-531.294587,-531.293643,-531.337684,29.28
gdb_126467,CCc1nc(on1)CO,3.23192,1.04105,0.83124,1.3026,70.66,-0.2781,-0.0244,0.2537,1382.6014,0.1354,-455.154048,-455.144965,-455.14402,-455.18909,31.55
gdb_86463,CC1CC(C)OC(C)C1,1.76432,1.5415,0.88065,1.0939,90.12,-0.2413,0.0872,0.3284,1432.1432,0.22879,-389.527176,-389.517252,-389.516308,-389.56122,38.628
gdb_105139,NCC1(NC1C#C)C#N,2.44373,1.22429,0.96107,3.778,77.81,-0.2488,-0.0035,0.2453,1236.1964,0.123527,-396.867355,-396.858046,-396.857101,-396.901593,33.707
gdb_35141,C#CC1CC(C=C1)C#N,4.49508,0.95372,0.87203,3.6065,80.85,-0.2685,-0.0118,0.2568,1301.791,0.124514,-363.602068,-363.59382,-363.592876,-363.635411,30.712
